vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
4e14a628-424a-4c5b-8c6f-7c647c1be1b7,2/5/2023 4:05,99.9808578116965,98.7056716178476,509.438306249441,350.115483002261,9802,70.7107918733782,0.22761126921418,io,high,completed
12a216f6-d5e1-4293-aeb0-9524eaebbe00,3/7/2023 13:58,19.7259474300737,4.11751188080989,,26.4431784870086,5205,29.1096513465402,0.38196928914297,io,,completed
7d2d743d-b88f-417f-a10c-ff97b18a65cb,7/19/2023 16:02,53.4908198383201,24.3407697273631,787.771195046747,,2808,9.89206143697292,0.946854182546719,,low,running
bc018e99-b27b-49db-a0bc-fb9dfca3bb37,1/9/2023 22:29,29.0248042559928,33.8070918532375,793.155262523179,297.061480062109,4355,46.0182915752931,0.50783798860668,io,low,
e2d633b2-ae24-4ee5-9e77-ed2490b1fab1,3/17/2023 1:27,30.4173557389246,78.1196892181205,120.202759291101,129.876418755454,9985,74.0341395314152,0.25913790022665,io,high,completed
73bc0915-48b2-4ea0-beda-5ac3cd26b4bf,5/2/2023 20:50,59.106538083399,88.279819607942,196.905391493267,,6531,3.65012037001126,0.664426742408896,network,medium,completed
03ec29a3-f20c-4006-8116-5411b4382a94,1/26/2023 15:23,92.1719066870833,71.3140346361952,464.586851704579,165.27057690432,803,88.3769945334585,0.952267267571595,compute,medium,completed
89648bb1-cb1e-427e-8615-edf0749b8250,1/1/2023 2:22,,66.2047556228978,835.292647671525,377.403644309183,3679,28.2720425047944,0.97395203761095,network,high,running
07c0b366-197b-4e1c-a20d-29a27dac30be,7/15/2023 17:14,72.3941398501325,78.5745647835818,406.279097467346,161.871705805296,6533,55.7680901136743,0.256945801327074,compute,low,waiting
9e4f03d6-e8f1-4aa8-bc85-ba62206d4009,,55.9173782101702,88.3671220924391,342.024958874144,,,23.1843943604794,,network,medium,completed
3e65a39c-2a81-4a02-a5a8-54ef2f25c109,3/12/2023 3:04,92.2298503667447,89.6670899312328,666.108114593092,378.099362925922,4680,25.1182018172224,,,medium,running
3b7ed2dc-bdf6-4951-8306-38f600726e81,3/14/2023 5:37,49.2361406690884,42.3186331279578,24.8382824195664,340.772556259951,9132,91.3081075652499,0.44062749555534,compute,low,running
352d9031-231c-4889-b0aa-5c1bc213fb06,4/26/2023 23:04,87.3832178334718,,920.65573286454,203.007849009595,6453,19.5996374888601,0.914822808809174,io,medium,completed
bc9864b1-b465-4831-a47e-fe94282cd825,4/5/2023 23:45,83.3981643876631,65.556808834678,325.520771092552,486.355158988939,8256,8.82975520506458,0.622444128238153,io,high,running
a89157a9-8e52-47df-a2e2-3efd4d726dfb,5/5/2023 14:38,21.3835346801586,40.8319640183255,,239.166493447128,8584,44.7984532447905,0.216271420009684,io,medium,waiting
c20bf3f9-897f-4154-967f-a25bd0e2da06,5/31/2023 8:34,77.122546296591,27.8524607288737,252.765667135364,249.207641120842,2418,1.66974867367496,,io,high,completed
11a83588-f0dc-4d72-8383-56f37f9eabfc,2/9/2023 19:58,1.21711569432587,92.8781267657741,502.546196706662,83.6480842071313,809,13.0689550565745,0.803970336876017,io,high,waiting
4d8aa323-a6f0-41b8-8690-b58f2ba147bc,4/7/2023 2:10,32.2829537548087,37.9267212913709,932.382162816163,259.865516127754,7364,13.6817149051688,0.712141052094557,compute,,
458efea1-9d88-4d92-913f-ee1bb5f0fce6,1/15/2023 7:02,22.9567444691949,36.7774075716743,498.36263186715,287.0029353065,9639,64.8206019854816,0.410107513936531,compute,medium,completed
b119d19f-5c3c-4946-8f3a-964837e10128,2/25/2023 16:47,50.6862958487313,63.5751637219722,838.753558404482,430.301192782599,,41.8258453535196,0.977065833043064,,low,waiting
0e622080-b98a-4714-b28a-412d218354a7,1/21/2023 13:18,,4.60082173145932,329.871765726685,353.295166813499,8487,22.4603654555964,0.110237550100278,compute,high,completed
0fceb834-e613-4227-aeb3-3ba199928e2a,6/25/2023 1:52,9.76763674477241,70.8110929509799,1.47256809791329,433.833323695428,,20.2490436605858,0.406694389446943,network,high,running
7ab49bc3-0f52-4943-a78c-f2271cc32d5a,,,77.2463044595492,814.724087902867,30.7837267204317,,43.953818177675,0.184591706962665,network,high,completed
b776fc29-9f10-42fc-8ff4-433442e3eca6,3/4/2023 18:48,93.8412021694385,4.10405219632258,83.2040482014723,276.124155648082,8495,48.5830631997733,0.0526991499164647,io,low,running
305e8d63-c7c6-4ca3-a524-a44ba663933c,5/22/2023 19:48,22.8646550982945,37.1929209862314,708.795708350351,284.569820136218,1773,92.4227322528202,0.861661625782758,io,low,running
488c2a79-636e-4791-9f0e-d92ddafaddfb,5/21/2023 16:07,67.7141144111424,65.3578629033491,,174.153598145268,4642,21.5550814349711,0.778944827973492,io,low,completed
5302a747-1247-4829-b3f5-0a83acb6f28d,6/22/2023 11:57,59.2880270781157,26.4849187305363,213.450152553409,392.578434832508,6464,51.4544126904484,0.38458535823998,io,medium,waiting
850cb46c-5e7b-47a6-8f66-1395aeefca44,,1.00636956560933,10.0297500590407,535.177884639991,75.9850155564011,4249,53.7042638218777,0.210461591759532,io,high,
0c2ff85c-a00d-44fc-b3dc-0d271dfe98d8,3/10/2023 23:32,47.5826195857222,27.4461773383396,464.2178189858,318.426529196143,5368,20.4120290011244,0.381736258967835,network,low,completed
,5/5/2023 3:21,70.8770390941048,66.8600714832301,965.581910234817,47.0265056256282,6257,44.6758541014393,0.0657935599708473,,high,completed
b918c5b4-d5a0-4e47-885c-487a3454fa66,5/30/2023 17:04,4.39754320240906,,336.415387865618,267.898131812236,3085,87.3765475257405,0.613730838594656,compute,medium,running
c75f4276-ff89-4035-a2e6-1101c247add8,4/18/2023 14:42,87.952148302373,,585.302100728042,156.180342396033,,,,compute,medium,waiting
d678c47f-af99-4281-977e-0088f0e49b27,3/20/2023 15:43,52.0081416635673,51.3021338421361,,430.463666352616,1884,84.0846778625603,0.424360478197313,compute,low,waiting
e6b59225-40ae-4b00-9f6d-cba7d76e7b20,1/11/2023 19:25,,90.1143724818671,940.994849149504,,70,60.4465605668658,,compute,medium,
,6/6/2023 10:05,,57.2230425564554,604.556918630196,,7480,37.386269454066,0.657972592854976,io,,completed
44d97636-929a-4196-9b45-3cf6b9f4449d,4/13/2023 16:05,95.3675696427313,98.8894945283904,,83.2266215888185,4368,91.6228430758048,0.0759722156549296,network,high,
9a5feecc-d304-464f-a1a6-d3d1d0bdcfe8,,58.2319733052055,58.5376250746336,496.536326478071,176.456656260362,3027,42.55205347228,0.212780364181205,io,low,
73f94495-21bf-4b16-96d8-4cb9139f11f0,,10.7472567768804,56.1131198430186,819.988709046968,442.900408246129,6051,40.1850662449355,0.587759281459708,compute,,running
fb238332-d39f-47cb-ac89-7c53461e8d0a,4/8/2023 4:33,28.7544502280561,58.2343238052281,905.906976269373,145.870497215434,568,54.689910864283,0.25518814610315,io,high,completed
e077a484-7324-4b96-a03e-487706e1d578,6/17/2023 13:38,45.6703625860484,64.8615359802121,748.286612720943,347.538020637033,5623,70.4298390069973,0.159891531512294,compute,,waiting
f393ba6b-a7a9-48c9-b6e8-a542b8af5184,3/9/2023 11:27,,30.1945589869106,563.622952365309,17.1370208788823,1335,84.4869057945087,0.558454412734258,,medium,waiting
,2/17/2023 8:52,41.1615513613758,46.7977465026091,225.197715623446,391.588396299828,6518,66.2521340586375,0.898918664517636,compute,low,completed
,1/17/2023 18:46,48.9458635434698,95.9062064465969,339.417856354351,442.560465771334,533,68.3227645527811,0.428533677972542,network,medium,
8d6db15a-1431-4e8d-a028-fe8019e6740e,6/19/2023 20:29,24.3677875281232,67.4088550053452,244.47937781066,343.286250148566,4995,59.6773009838191,0.685806339827227,compute,low,waiting
9467e423-1b0b-4268-863f-42a28a70551a,2/13/2023 21:01,58.8639000291986,24.9414271221065,146.544196293295,400.516283865292,7309,74.3903361835607,0.817547273407111,compute,,running
144461ad-a453-4d67-b42e-7e5e6c336b63,6/24/2023 1:44,75.3240119592176,3.94010349205984,964.220474009807,144.583435495254,9317,17.3421039444614,0.995188038953648,io,high,waiting
e0bdec2c-24ac-4d9a-838f-07502ff0da3f,6/19/2023 3:32,23.5834224105635,44.5550268233407,319.846853414253,113.039106402484,4135,20.3830031630488,0.675992086219472,,high,waiting
1831ceb1-331f-4d35-a528-d9a45b779308,5/16/2023 3:02,62.0499900279987,29.7312129324232,,112.464089724208,4537,85.3641194472724,,network,high,completed
8640e1a4-8ae5-457e-8e36-445c45ee55da,1/4/2023 11:57,63.9622242963741,48.0677264604784,825.121169323624,5.07351735616962,2183,88.8444606071893,0.782813102483956,compute,medium,
bafe4c5f-7b7b-4476-b66d-7b24b45d8268,2/24/2023 22:35,94.8540301128841,20.1035949277594,55.7191274885072,184.240931439422,6458,87.7592372289414,0.315848131818901,,low,waiting
641d870c-cee7-4f61-a3a2-ff1fef123d80,1/2/2023 10:04,77.8276167296443,21.1487403167768,171.080000058713,98.94687863056,207,91.5721452739003,0.260610371398018,io,medium,
a5199289-fb79-43e6-bfb1-2454e92f50dc,4/13/2023 4:34,84.8345269790006,98.0531527699454,633.365493630208,,5380,75.2079518877842,0.864008588498639,compute,medium,
,1/10/2023 2:43,49.0419908436275,70.4938846334607,,484.155672000659,,,0.847080370651543,compute,,running
,1/17/2023 3:51,18.5348586979382,52.1737339860923,425.037782906395,450.749069830552,1641,65.7956609820228,0.872609864456206,,high,waiting
0395e7e8-b9da-42b6-a2f2-410263bf7d51,5/6/2023 16:25,99.5815292959635,,967.578969434019,497.560833539528,9221,65.4527252251963,0.713251509014705,io,low,waiting
8b8bf9df-07db-4bb6-a712-3072741a79dd,3/20/2023 12:29,12.9355761038699,,583.415737849314,357.090348819152,2556,13.2105092686371,0.405065650815685,network,low,running
66fd09ef-dc8e-4599-a1ec-fb6e117bafa5,7/16/2023 13:14,47.1457319354265,71.4608078467634,64.829124499454,286.706926817128,5575,5.39834209786221,0.64575773248922,compute,medium,completed
,5/7/2023 5:56,,78.8519746055772,753.14914275712,493.898883712425,,10.5076194640735,0.0245496099188275,io,low,running
26051813-8be4-48fa-be62-66c7ae5d3222,7/8/2023 11:00,94.3850857350819,52.5068432130743,586.276216183559,21.8879500470821,1822,49.5534006003871,0.119565862888257,compute,high,running
1deaaa65-3ba2-4565-9745-6de10872da0f,2/2/2023 4:52,96.4924940848439,85.7156294363032,288.700758995984,13.2226684562564,6576,6.71255435222466,0.864926910764782,io,high,
fe6e4cd9-e80d-4748-866b-c9a381fdee44,2/11/2023 10:18,71.9389062003973,95.6242209606584,483.98611199808,305.921639712448,8779,27.892372973682,0.263079683973998,,medium,waiting
93bd5e5d-e441-40a2-9c9e-95ab7e7c8390,7/18/2023 14:09,34.9992843630168,37.2288650881919,503.630145288051,240.772575892416,53,,0.388398194643955,network,low,completed
8fe7041f-9f53-430b-812b-c2c38fe20872,4/15/2023 14:33,25.4382401117624,18.9530063812905,709.135591672877,196.779993723012,5709,65.1212890364757,,compute,high,
f2c338b1-0072-4ffc-b7c6-6c85f20c0536,4/14/2023 3:09,26.5303324537047,4.46117792441839,904.219785693625,,2818,2.63770682895692,0.71235783732687,compute,low,waiting
78a7ecde-90ea-4ed9-992b-43bb3415fa40,2/19/2023 0:27,12.7294025420074,0.476098547327186,735.179831217513,197.080513451724,5874,90.433174628555,0.00226338339273113,compute,high,completed
76140fde-f4b9-4a00-833b-3b326adb021e,,52.5808953076722,61.9181978085936,204.387655656124,,8636,45.1798973333135,0.331484689127027,compute,low,
5c962947-b22b-4380-b314-27e440446133,5/6/2023 22:48,14.1817275701477,30.0998598023676,661.352047062404,444.697068504808,6168,12.8558955352587,0.263356703627645,io,medium,running
ede6790d-e34d-4374-b096-5ba03ba450b5,5/25/2023 14:32,31.6730666553456,4.60428946790917,484.221341710667,447.749262091135,4422,1.17147010141275,0.120321274321193,io,medium,completed
d664c586-2505-4146-b9b9-07757f4a66c2,1/26/2023 5:27,62.6706475959104,40.5432018810942,214.464173458211,45.1376476786274,2602,,0.871938389930052,network,high,completed
14acfbef-6ffd-42b9-849f-9ceeb5a0b47f,1/20/2023 15:52,72.7543609590749,17.2924729412489,211.264849638038,,9173,98.4664132404962,0.610452715425065,io,low,waiting
72c233e4-ebaf-455d-b618-55174a852f1d,7/11/2023 4:24,2.42727046220612,41.8146694486394,766.061028909899,350.516285327599,,75.5751583348612,0.491965980702628,,medium,waiting
6d1bf987-7236-4ddd-a81a-713096580a53,4/4/2023 1:15,43.0115984376739,10.8771565948723,212.149256799099,201.074911791228,5886,19.0500878086579,0.941734754712982,io,low,waiting
62a7fc8d-b1ad-4452-8dcd-1a369dc2e636,4/2/2023 10:04,65.2124594842139,82.8755966372114,475.594229168438,491.745978806681,774,64.6918577778657,0.629509797216727,compute,medium,running
0443d8d7-09e9-446f-ac7b-1e5b6963cc84,1/28/2023 23:09,85.3245976158512,89.8055396478239,676.179486601136,88.3596725842067,9645,77.8456862736353,0.505431100775473,network,high,waiting
b5c8e69e-e698-4065-9e75-5a35cffa6d03,3/23/2023 23:42,47.5324782212082,,587.930059315975,78.0415759241087,6763,87.3283842039188,0.617728638335778,compute,high,running
e40bb1e4-2235-46b0-8ac0-c6cd826dfe53,6/22/2023 21:06,96.9205871717685,77.1345871257541,462.737830580896,176.702352004828,9758,33.3676457453121,0.0629528889242008,io,low,completed
7678ed7d-ee95-437c-b52d-3db9ae9240cb,5/8/2023 13:45,26.5632547541447,81.2887125410767,8.01028137856652,262.781413079203,1153,26.8197133055092,0.445929448231584,network,high,completed
90b6879e-882f-489b-ade7-f9f3db9db769,4/9/2023 10:04,1.35087066267188,19.4771620629633,244.969410774337,326.69306610786,5980,68.4066148080219,0.120895142062968,compute,low,
9a651512-af94-482c-a7e1-e577b90cece3,,48.3752864701736,83.3563962949846,143.46806295018,140.956220982623,7784,42.2568231212798,0.311680786841312,compute,high,running
,7/6/2023 2:28,25.6113795020017,20.5532847194921,235.733257874718,471.414957058928,6116,,0.824479706034789,,low,running
1cee10fb-d49d-46dc-aa3e-07e58cc46f8a,3/21/2023 1:00,82.3717672023169,85.0394733560857,669.412500184935,248.055456710366,5641,68.3502803197872,0.854286988957882,,medium,running
317e8477-a8ae-4b2a-b125-1376b108a97c,1/20/2023 4:15,23.2772672181112,,258.858929415653,151.100952709557,2464,88.2606204252185,0.768025582758269,compute,high,completed
8cf4e0a4-9187-45b1-8823-e33b3d5ce86e,1/12/2023 6:15,31.0629218291306,49.0708962267866,,431.678627904821,,15.093596174966,0.261616970752583,io,high,waiting
d15a42e1-b4da-41f2-b5df-4c414bd91e6f,5/14/2023 19:32,79.1227431019112,77.1635951433209,,339.59473019247,1629,31.449338283151,0.724095490379132,io,low,running
3346dea3-643a-495b-9722-ee63a7d9292f,3/3/2023 7:55,71.514325202536,51.4058633534771,701.459344802404,102.329571628252,1003,15.7949137977558,0.687230386073265,network,low,running
65dd592d-3a7a-4c43-badd-de7d7c0b502c,7/8/2023 3:37,55.8051236657262,33.6136891511738,763.498840739362,39.2193813237221,1632,85.7579037103417,0.384396728976136,io,medium,completed
25c7c401-292f-40b6-aed8-ca1a55928ac0,1/8/2023 0:19,70.4948061922759,64.8368807785664,50.8887154846252,444.37559670604,1263,0.244365508630528,0.11570279350809,network,,waiting
bdcfee83-bd07-4b56-be39-4fe993512776,5/20/2023 23:41,41.8636863570026,49.38514359039,889.449869469745,91.2750700194203,2096,78.2527516743495,0.950006978660764,network,high,waiting
e7ffb619-200b-487c-8ab0-48e6e2d89c01,,,11.6414460016177,872.696616625461,254.052113432592,9109,51.4558293581797,0.675279411239324,io,low,
5244f832-687d-4a6f-b15a-14deafd3fe4f,4/28/2023 15:36,1.13551285121925,33.356682364682,483.109200283132,481.933648561027,2936,19.8971428579653,0.110776001356147,compute,medium,running
81c379c4-6ed7-4a8f-b95e-67d24e7d3195,5/2/2023 2:00,51.1221787573686,58.9224847369622,571.64527703513,41.7270525466523,290,76.2294854728548,0.731606378253916,io,high,completed
d3f9b3b2-0c4e-4fc4-810f-e134b635a6ec,5/23/2023 23:30,8.32909797189992,93.6142546361643,827.295495817213,,1892,1.12144482554699,0.683441064116066,network,high,waiting
8539b3b4-3de2-4bd0-bd02-5031d0bd09b1,6/24/2023 5:22,5.10754801692567,24.2063746439453,473.512650849308,,5103,46.431180330791,0.547721580343178,io,high,
10446c85-3cdf-4c91-9812-073288b92c6d,2/22/2023 0:11,96.5516639137473,,414.171008073901,156.534080323513,4162,94.1444109174904,,io,low,completed
857c8ffe-8621-43bb-bbb6-cd2e3568ae42,4/20/2023 5:04,85.9002639658058,,365.152245198208,384.212163887904,6197,59.088033223077,0.993638622031144,,low,running
391a9ade-df04-4665-a96b-b47704e4a550,3/14/2023 18:27,15.2027227209569,6.34226167232262,151.911393485295,157.417800617414,9354,,0.849770945958848,network,medium,running
,6/25/2023 16:04,0.066421859020449,58.6371355148698,758.911866167761,314.901664020542,,18.13693548013,0.790851443038453,compute,medium,waiting
0136c742-71c0-4e6c-a411-d8364ea8e0e3,3/20/2023 10:34,,30.7657110712222,292.775941076758,466.551417640451,1153,89.4045418466167,0.884707749235153,io,medium,waiting
023a5d0f-4f39-4884-9734-741ed9729adf,2/8/2023 19:47,27.8325298320114,30.7731408648963,690.661201695817,423.927862823985,6249,7.73201920905952,0.86273559928882,io,high,completed
8bdee27f-119b-4ecd-b07d-ebd4b61d06e5,7/6/2023 5:42,18.5897602855497,72.8988839623406,553.276609826602,486.789880215782,164,53.3555338899578,0.921380145566668,network,,completed
cd58390e-2973-4d74-9f1c-92b3096ccfb7,,69.1508107831535,71.0689792773554,419.847696784453,376.578443807594,779,94.2117174696838,0.0493998256117228,network,medium,waiting
3da82fb0-01ad-4b6e-85c9-ae2d1878f23b,2/15/2023 7:05,10.8903738841326,14.0369929212586,272.742919712716,106.288959484225,4739,37.9858871938717,0.487300566620002,compute,low,completed
70ea53f0-0846-4b61-8ce8-1826bf3bbe47,5/15/2023 20:02,26.46495980028,93.1316519365447,877.341633825257,344.777462845683,7531,34.5305979478876,0.143332562197775,compute,,waiting
1690b052-d4f0-426c-ad45-93334bd6540b,1/16/2023 14:48,97.5094680212046,97.1634884881406,64.3063051494745,234.993391594916,,,0.220226160617215,network,,running
bcd62f60-53a8-433e-970a-fcc9fd4f4f15,5/7/2023 21:05,63.946277447401,97.8717455674422,70.2423988392071,,5860,,0.536802826538708,network,low,completed
a3090114-aed2-4bbb-a222-b6ce230c88e3,,52.0677791482553,8.40046711762453,715.086375472451,160.455806878555,7576,71.2174047534267,0.530541704509175,compute,low,completed
baeb7085-c0d6-40a5-87de-3cf5a94f3d9e,5/26/2023 0:09,39.7918614834937,35.9713503190981,775.724787902905,140.981439975223,4707,51.3018774164086,0.51049737900674,io,medium,waiting
722bee41-a1a9-4bd4-89f8-860d671b0f8b,1/23/2023 3:16,77.4500954884202,88.2129859629492,507.942706631371,365.590969203746,466,6.27267122228857,0.779346016230614,io,low,waiting
19bec166-d7b9-45ea-8cd6-3d85865d63cd,,14.0957476523693,72.6310106517293,,459.630947225877,,42.8729587581427,0.042186875302003,compute,high,waiting
c22d45d5-3ef0-4353-9081-fe270f0d0328,6/25/2023 6:21,96.7337802036982,13.2050303948432,,183.714071731811,8891,61.3926365747381,0.422769736701053,compute,high,completed
9683a7df-4f76-47de-991a-a3a6257ea367,7/10/2023 8:38,86.1123008065786,24.4917504354439,816.89332586444,,2024,40.3861628391145,0.918640444389187,compute,low,completed
25cebe1b-6c7e-4ad8-9e2d-65b466a697a4,2/20/2023 0:13,61.7656982569243,45.3267761232044,609.07396157966,91.2831791011782,703,38.9480471490099,0.970451640945445,io,low,
57812c4f-97a3-4d3e-bfbe-e78af8db5061,4/9/2023 4:05,4.29061904025581,9.01084358237323,816.485060952363,22.9668831541154,9681,84.8292438564162,0.0120191695688001,compute,high,waiting
0f63ea54-105d-4bce-998f-c7ac98fa423e,6/21/2023 17:32,,56.3796059232299,,91.251596546524,3518,47.8113781165826,0.289998561386643,network,high,completed
a1e41982-e2c3-460a-b3a5-8e8d64068e39,5/5/2023 17:26,91.328434088548,4.11555372520667,145.257859470335,101.913728479379,610,3.073776966659,0.101781442880225,io,low,
42be9b6c-d249-44e7-83c9-7effec35af4b,2/10/2023 17:18,52.4577067478625,75.3041920008719,29.407994548293,29.956655682403,3245,89.9101133470879,,network,medium,waiting
c48efb86-876a-412a-9b79-c35685fdc1cc,6/21/2023 14:23,35.4224821827262,97.6563743651415,398.246025602806,465.523855984702,1656,82.7043900917479,0.9956273464041,network,low,completed
735699f5-ad67-4512-994a-2e4b4521bc38,4/14/2023 20:55,12.0277344979469,68.0095143355584,562.891177183087,195.1518050182,4662,,0.728505745523775,compute,,
139b7eea-9536-4e04-a9de-943dade435c6,3/5/2023 16:12,75.4901104137568,10.3241833712254,772.602587950309,481.930116736142,5310,88.1421916754326,0.728670521126542,compute,,
f2df3a00-6e7c-4430-b504-56f73911ff1a,5/22/2023 1:41,88.5021851211806,21.2461813198475,36.7303632357454,43.0345290406176,4311,,0.341187831817802,compute,high,running
2d7c95fa-ce9f-46c5-9d01-5e056c39eda2,2/26/2023 22:47,10.0251744075848,1.35659171355194,643.570116567827,110.865958760246,,44.872025318105,0.237212300061555,network,high,waiting
3b472e28-d6b5-45c7-86f5-dabd8212a7ef,6/22/2023 22:28,75.8984554752342,94.2972571981158,486.799137742659,115.731060840924,2942,49.7231170860558,0.035513945889168,io,high,running
14ba8e1b-901f-48d2-9ee2-e996df2fd62a,4/28/2023 21:06,1.70604862590975,81.3684485383438,362.37817861183,74.4541838012766,6128,47.4188039825912,0.0458288310726242,io,high,completed
47ccc75d-dafb-4237-8a25-fb6d7b7ae028,5/6/2023 3:04,96.7054918077219,21.1953525326645,604.836189840681,142.004240110689,639,1.82987933699518,0.823938356277149,compute,low,completed
,1/12/2023 11:02,61.5058020635096,3.14477994111191,65.0048521089317,309.100062371092,357,73.9802043769271,0.780107784059121,network,medium,running
d81ba948-42a8-417e-924a-cb8ddc125ea3,4/21/2023 23:56,,,350.538947222601,20.4429737752496,7039,34.3387662293002,0.339962694473345,io,high,completed
86545daa-3b45-40a7-bdb1-217c38a4e23b,3/16/2023 23:06,,10.5362389835706,465.68778592454,,6794,75.735835189591,0.11304212082431,,low,completed
237ea488-8523-4f72-9ad8-4f1b25ef97b8,5/2/2023 1:41,92.9291671569783,71.4991821467904,120.841256175255,88.1961844237755,6075,8.21436456233092,0.696886966501694,io,low,
eb1386b7-0d40-4e3c-a9b9-875e995e4f5a,6/19/2023 10:34,26.5905627336791,13.0651849217175,298.962688119076,316.831349950712,4786,53.4313054300228,0.109276720049637,network,medium,running
c92fdf91-2e3d-4422-b423-b925189ad8bf,5/29/2023 21:15,82.8146613216694,67.0053415858996,344.045950020152,404.055862082877,9668,11.4580317992034,0.0981463347832769,io,low,completed
89e78395-1e6a-4ef6-b184-f2650c34dcd7,1/12/2023 11:53,98.5108679337132,36.3126548428286,866.710699970542,375.212799927659,,13.8003490255281,0.915765672021324,compute,high,
f8e82f79-7b4d-4427-ae95-c391db580fe3,5/23/2023 20:57,78.3396645514805,70.9297362956157,,79.7162562546427,4612,,,compute,low,running
,1/25/2023 3:06,51.8989920386431,36.6093813837066,19.1949315952029,368.79392457069,7124,20.5280693671028,0.389770533419939,network,high,completed
47c89ae1-133f-4e8e-ba71-7541c13e2d5f,1/4/2023 18:29,6.60742638516719,72.2718811118439,110.676640803398,19.2863041175134,4454,46.2661033570739,0.478632213641472,io,high,
cbc3865d-c6cf-47da-bcbd-3cbdf20ced1b,5/18/2023 18:54,47.2413789171073,69.3949451806925,376.690514689673,273.542177882643,358,42.6826935405137,0.940429027681496,network,,running
8caaee37-fc33-4a31-b201-7ab6bb9d7c2d,7/6/2023 19:36,43.8255946971703,81.9962280462723,913.688958323289,383.064006199275,5314,70.7223749647331,0.0950472873905423,network,medium,waiting
c10ef9bc-58c5-485c-9299-d8e303b630ec,4/19/2023 11:14,20.2796041186995,,488.173709859156,122.971215602454,1751,93.5268193849653,0.220778971221728,compute,medium,running
,4/15/2023 0:36,42.3587636714304,74.3831719051037,914.617555093394,147.570768833463,,40.3189489958771,0.232531834093014,network,medium,waiting
84f98cc2-e8e6-4292-8dad-97e0ee888eef,1/22/2023 16:58,35.7757884080338,47.0390235198763,115.34765761564,299.331121471463,9934,9.18259352157374,,io,medium,waiting
da05e9db-6bad-446b-9e05-9660a443d804,5/4/2023 11:01,16.3684261151648,94.3385900496416,441.192146648676,305.099702162803,6150,17.7668841939437,0.615550889697264,io,high,waiting
81501719-6d10-41ef-9d31-4329693f33ae,1/25/2023 15:01,44.1374143332486,83.0055385470693,415.098602995198,493.282385057692,,45.9629281675696,0.575270993872639,network,low,waiting
559dcf6c-cb76-4c1d-805d-75dcedbe5533,1/16/2023 12:35,26.2799956324489,52.85269962591,473.169521518895,421.435857861388,8676,97.2548062514823,0.125480358038691,compute,low,running
01e832d0-98a7-4368-ab46-cad44b73aba1,6/16/2023 1:36,52.2062420682264,50.0903067863443,,323.680402466643,,,,io,high,waiting
28257511-1ee1-4c1b-9b1a-ec9857a10d3a,3/7/2023 23:21,3.51600597161941,15.8130177662179,511.004729572754,427.569253374607,1343,87.3041850656559,0.0354365992991518,compute,low,waiting
d202a8ec-fbea-4297-b0a8-63423aa64667,6/9/2023 18:08,90.6231419787284,69.9263593747488,627.338316268609,259.263403781898,8429,,0.027606954270763,io,medium,running
b504b85d-114c-4d69-9376-a8e74c7d6251,,81.6364305519856,39.0913776363447,,385.78990078719,1501,60.9531015829312,0.14342646311133,compute,high,running
,5/25/2023 23:02,55.2581332510504,5.547911502267,,237.002587744836,3969,76.5986731266426,0.802154813635792,compute,low,
2f93a6c3-96e4-4ca0-a6bc-7d8f9a40fb20,3/17/2023 6:18,85.1808582757243,80.0406721989338,673.870727549876,353.117027555435,5178,98.2506742815994,0.239335014846595,compute,medium,waiting
14fe93d6-47c9-4c3f-b0f1-23de4ed2ade9,2/22/2023 4:32,96.23950738108,57.3745469575006,277.414659383588,203.37063781665,9834,51.2583526025411,0.824345865027183,io,low,
c55472e0-d3a0-46d2-a8d6-5a030f75a464,,11.052229405266,17.0592669596399,134.613145026644,99.0842931014894,5778,93.7799052386399,0.628391349634111,,medium,running
b00e6c4d-72be-4a1d-a1fd-5c9f62fbd644,1/17/2023 11:19,63.0831808409803,65.1901187336424,550.783387611358,34.6357489478726,9768,68.9087360709838,0.621171906164645,io,high,running
dced93ec-ca9c-4143-bdc2-bda705d2b19c,4/5/2023 5:20,99.7994000935658,76.8445271464951,690.188975362689,133.613251257887,3791,33.7723184140332,0.196413677214703,network,medium,completed
5640194c-f7ec-4094-976c-73c37c30f8af,4/11/2023 17:46,98.7889169333526,89.8941944144877,456.676582988013,47.4946600929054,9890,53.185133921427,0.337290304040794,io,high,waiting
,6/2/2023 20:53,60.3322992290744,50.8082644301764,813.302313014484,313.713062475571,3475,61.22794056418,,network,low,waiting
90405855-6678-44dd-b2c0-2a58f560226c,5/16/2023 10:48,12.8020870450816,15.0959452169917,,,2942,10.800993215474,,compute,low,waiting
3f1102f7-75a0-4727-91ad-baa862d1a48a,,58.3192830990528,,854.341930102592,371.712971172141,6394,60.8124928091586,0.754226181542279,io,high,running
bbcd0dc2-50dd-4729-a024-5c86251af9bb,2/16/2023 5:37,0.206463557442171,55.7477003784388,807.984599158762,403.205024052083,8452,12.3329072826982,0.522163562011314,network,high,waiting
1a984b5e-49c4-4486-8c44-a245b856ec25,7/6/2023 23:20,19.8911334666859,,,326.159890601627,6926,,0.342538389735749,compute,high,running
bc088c0d-4ffe-4e57-94ea-61d8e6d54549,2/22/2023 20:31,95.612315955996,83.1979984973327,755.842660190653,300.269095803045,3447,10.9367906782314,,network,high,waiting
