timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,disk_usage,bytes_sent_per_s,bytes_recv_per_s,swap_usage_pct
2026-05-27T15:15:58.856474+00:00,5.8,9.3,0,76.1,541,0.03,0.6237,18.9,0,0,0.0
2026-05-27T15:16:08.857995+00:00,7.6,9.3,0,84.2,665,0.05,0.8172,18.9,0,0,0.0
2026-05-27T15:16:18.859651+00:00,7.3,9.3,0,82.85,558,0.03,0.7849,18.9,0,0,0.0
2026-05-27T15:16:28.861282+00:00,7.3,9.0,208,82.85,549,0.03,0.8111,18.9,104,104,0.0
2026-05-27T15:16:38.863281+00:00,7.1,9.2,0,81.95,529,0.04,0.7717,18.9,0,0,0.0
2026-05-27T15:16:48.865007+00:00,7.5,9.3,0,83.75,531,0.03,0.8065,18.9,0,0,0.0
2026-05-27T15:16:58.866557+00:00,7.2,9.3,0,82.4,524,0.03,0.7742,18.9,0,0,0.0
2026-05-27T15:17:08.868083+00:00,7.1,9.3,2373,81.95,549,0.03,0.7634,18.9,1004,1369,0.0
2026-05-27T15:17:18.869457+00:00,6.9,9.3,0,81.05,450,0.03,0.7419,18.9,0,0,0.0
2026-05-27T15:17:28.870834+00:00,7.0,9.3,0,81.5,2680,0.88,0.7527,18.9,0,0,0.0
2026-05-27T15:17:38.872492+00:00,2.8,9.2,0,62.6,2018,0.23,0.3043,18.9,0,0,0.0
2026-05-27T15:17:48.874119+00:00,6.8,9.3,0,80.6,541,0.02,0.7312,18.9,0,0,0.0
2026-05-27T15:17:58.875732+00:00,7.2,9.3,0,82.4,413,0.02,0.7742,18.9,0,0,0.0
2026-05-27T15:18:08.877133+00:00,7.7,9.3,2373,84.65,575,0.04,0.828,18.9,1004,1369,0.0
2026-05-27T15:18:18.878891+00:00,7.4,9.3,0,83.3,472,0.03,0.7957,18.9,0,0,0.0
2026-05-27T15:18:28.880710+00:00,7.5,9.3,0,83.75,530,0.03,0.8065,18.9,0,0,0.0
2026-05-27T15:18:38.882475+00:00,7.6,9.1,0,84.2,491,0.04,0.8352,18.9,0,0,0.0
2026-05-27T15:18:48.884158+00:00,8.0,9.1,0,86.0,550,0.04,0.8791,18.9,0,0,0.0
2026-05-27T15:18:58.885643+00:00,6.7,9.3,208,80.15,531,0.03,0.7204,18.9,104,104,0.0
2026-05-27T15:19:08.887266+00:00,7.0,9.3,2373,81.5,1793,0.25,0.7527,18.9,1004,1369,0.0
2026-05-27T15:19:18.888744+00:00,6.1,9.3,0,77.45,3066,0.86,0.6559,18.9,0,0,0.0
2026-05-27T15:19:28.890660+00:00,3.1,9.1,0,63.95,560,0.04,0.3407,18.9,0,0,0.0
2026-05-27T15:19:38.892537+00:00,7.6,9.3,0,84.2,280,0.02,0.8172,18.9,0,0,0.0
2026-05-27T15:19:48.894463+00:00,7.9,9.3,0,85.55,274,0.03,0.8495,18.9,0,0,0.0
2026-05-27T15:19:58.896281+00:00,7.0,9.1,208,81.5,269,0.02,0.7692,18.9,104,104,0.0
2026-05-27T15:20:08.898036+00:00,7.5,9.1,2373,83.75,431,0.03,0.8242,18.9,1004,1369,0.0
2026-05-27T15:20:18.899828+00:00,7.6,9.4,132,84.2,269,0.03,0.8085,18.9,66,66,0.0
2026-05-27T15:20:28.901726+00:00,7.4,9.3,0,83.3,741,0.04,0.7957,18.9,0,0,0.0
2026-05-27T15:20:38.903451+00:00,7.5,9.1,0,83.75,698,0.04,0.8242,18.9,0,0,0.0
2026-05-27T15:20:48.905282+00:00,7.1,9.3,132,81.95,717,0.02,0.7634,18.9,66,66,0.0
2026-05-27T15:20:58.906809+00:00,7.4,9.3,8885,83.3,2978,0.59,0.7957,18.9,4262,4623,0.0
2026-05-27T15:21:08.908201+00:00,4.5,9.2,11258,70.25,2423,0.57,0.4891,18.9,5266,5992,0.0
2026-05-27T15:21:18.909793+00:00,4.8,9.3,9007,71.6,889,0.03,0.5161,18.9,4324,4683,0.0
2026-05-27T15:21:28.911853+00:00,8.0,9.1,8890,86.0,889,0.05,0.8791,18.9,4264,4626,0.0
2026-05-27T15:21:38.913506+00:00,7.4,9.3,9017,83.3,801,0.03,0.7957,18.9,4328,4689,0.0
2026-05-27T15:21:48.915478+00:00,7.3,9.3,9017,82.85,628,0.05,0.7849,18.9,4328,4689,0.0
2026-05-27T15:21:58.917197+00:00,7.4,9.2,0,83.3,522,0.03,0.8043,18.9,0,0,0.0
2026-05-27T15:22:08.918896+00:00,7.8,9.3,2373,85.1,688,0.05,0.8387,18.9,1004,1369,0.0
2026-05-27T15:22:18.920481+00:00,7.5,9.3,132,83.75,511,0.03,0.8065,18.9,66,66,0.0
2026-05-27T15:22:28.922359+00:00,8.1,9.3,0,86.45,482,0.02,0.871,18.9,0,0,0.0
2026-05-27T15:22:38.924538+00:00,8.0,9.3,0,86.0,737,0.09,0.8602,18.9,0,0,0.0
2026-05-27T15:22:48.926152+00:00,7.1,9.3,0,81.95,3836,1.04,0.7634,18.9,0,0,0.0
2026-05-27T15:22:58.927801+00:00,2.2,9.3,0,59.9,455,0.04,0.2366,18.9,0,0,0.0
2026-05-27T15:23:08.929451+00:00,7.3,9.3,2373,82.85,540,0.03,0.7849,18.9,1004,1369,0.0
2026-05-27T15:23:18.931240+00:00,7.3,9.3,0,82.85,537,0.04,0.7849,18.9,0,0,0.0
2026-05-27T15:23:28.933035+00:00,7.5,9.3,0,83.75,519,0.04,0.8065,18.9,0,0,0.0
2026-05-27T15:23:38.934542+00:00,7.4,9.3,0,83.3,411,0.02,0.7957,18.9,0,0,0.0
2026-05-27T15:23:48.936169+00:00,7.3,9.3,0,82.85,420,0.04,0.7849,18.9,0,0,0.0
2026-05-27T15:23:58.937843+00:00,7.2,9.3,0,82.4,497,0.03,0.7742,18.9,0,0,0.0
2026-05-27T15:24:08.940006+00:00,7.2,9.2,2373,82.4,669,0.05,0.7826,18.9,1004,1369,0.0
2026-05-27T15:24:18.941970+00:00,7.8,9.3,0,85.1,491,0.03,0.8387,18.9,0,0,0.0
2026-05-27T15:24:28.943645+00:00,7.4,9.2,0,83.3,1800,0.32,0.8043,18.9,0,0,0.0
2026-05-27T15:24:38.945272+00:00,5.7,9.2,0,75.65,2817,0.8,0.6196,18.9,0,0,0.0
2026-05-27T15:24:48.947360+00:00,3.7,9.3,0,66.65,511,0.05,0.3978,18.9,0,0,0.0
2026-05-27T15:24:58.949444+00:00,7.5,9.2,208,83.75,531,0.03,0.8152,18.9,104,104,0.0
2026-05-27T15:25:08.951003+00:00,7.2,9.3,2373,82.4,406,0.03,0.7742,18.9,1004,1369,0.0
2026-05-27T15:25:18.952841+00:00,8.1,9.4,0,86.45,527,0.03,0.8617,18.9,0,0,0.0
2026-05-27T15:25:28.954694+00:00,8.8,9.2,0,89.6,296,0.03,0.9565,18.9,0,0,0.0
2026-05-27T15:25:38.956557+00:00,7.6,9.3,132,84.2,291,0.03,0.8172,18.9,66,66,0.0
2026-05-27T15:25:48.958768+00:00,7.7,9.3,0,84.65,705,0.04,0.828,18.9,0,0,0.0
2026-05-27T15:25:58.960756+00:00,7.1,9.3,0,81.95,485,0.03,0.7634,18.9,0,0,0.0
2026-05-27T15:26:08.962623+00:00,7.7,9.2,2373,84.65,694,0.05,0.837,18.9,1004,1369,0.0
2026-05-27T15:26:18.964109+00:00,7.3,9.3,0,82.85,2763,0.95,0.7849,18.9,0,0,0.0
2026-05-27T15:26:28.966018+00:00,2.6,9.4,0,61.7,1709,0.17,0.2766,18.9,0,0,0.0
2026-05-27T15:26:38.968103+00:00,6.5,9.4,132,79.25,707,0.03,0.6915,18.9,66,66,0.0
2026-05-27T15:26:48.969862+00:00,7.4,9.3,0,83.3,594,0.05,0.7957,18.9,0,0,0.0
2026-05-27T15:26:58.971748+00:00,7.3,9.4,0,82.85,589,0.04,0.7766,18.9,0,0,0.0
2026-05-27T15:27:08.973373+00:00,7.2,9.3,2373,82.4,600,0.03,0.7742,18.9,1004,1369,0.0
2026-05-27T15:27:18.975087+00:00,7.7,9.3,0,84.65,580,0.03,0.828,18.9,0,0,0.0
2026-05-27T15:27:28.976845+00:00,7.7,9.3,0,84.65,276,0.03,0.828,18.9,0,0,0.0
2026-05-27T15:27:38.978175+00:00,7.1,9.3,0,81.95,489,0.03,0.7634,18.9,0,0,0.0
2026-05-27T15:27:48.979889+00:00,7.2,9.3,0,82.4,532,0.03,0.7742,18.9,0,0,0.0
2026-05-27T15:27:58.981471+00:00,6.9,9.2,0,81.05,458,0.03,0.75,18.9,0,0,0.0
2026-05-27T15:28:08.983133+00:00,7.1,9.3,2373,81.95,4225,1.1,0.7634,18.9,1004,1369,0.0
2026-05-27T15:28:18.985159+00:00,2.0,9.3,0,59.0,534,0.03,0.2151,18.9,0,0,0.0
2026-05-27T15:28:28.986917+00:00,7.6,9.1,0,84.2,328,0.03,0.8352,18.9,0,0,0.0
2026-05-27T15:28:38.988568+00:00,7.0,9.3,0,81.5,560,0.03,0.7527,18.9,0,0,0.0
2026-05-27T15:28:48.990461+00:00,7.4,9.1,0,83.3,543,0.03,0.8132,18.9,0,0,0.0
2026-05-27T15:28:58.991921+00:00,7.3,9.1,0,82.85,570,0.04,0.8022,18.9,0,0,0.0
2026-05-27T15:29:08.993705+00:00,7.3,9.3,2373,82.85,569,0.03,0.7849,18.9,1004,1369,0.0
2026-05-27T15:29:18.995282+00:00,7.4,9.4,0,83.3,531,0.04,0.7872,18.9,0,0,0.0
2026-05-27T15:29:28.996861+00:00,6.9,9.3,0,81.05,376,0.03,0.7419,18.9,0,0,0.0
2026-05-27T15:29:38.998573+00:00,7.0,9.3,0,81.5,559,0.03,0.7527,18.9,0,0,0.0
2026-05-27T15:29:48.999949+00:00,7.2,9.3,0,82.4,961,0.11,0.7742,18.9,0,0,0.0
2026-05-27T15:29:59.001470+00:00,6.7,9.3,208,80.15,3660,1.0,0.7204,18.9,104,104,0.0
2026-05-27T15:30:09.003058+00:00,2.2,9.3,2373,59.9,607,0.03,0.2366,18.9,1004,1369,0.0
2026-05-27T15:30:19.004795+00:00,7.5,9.2,0,83.75,349,0.02,0.8152,18.9,0,0,0.0
2026-05-27T15:30:29.006667+00:00,7.5,9.2,0,83.75,539,0.04,0.8152,18.9,0,0,0.0
2026-05-27T15:30:39.008547+00:00,7.6,9.4,132,84.2,406,0.04,0.8085,18.9,66,66,0.0
2026-05-27T15:30:49.010283+00:00,7.9,9.3,0,85.55,515,0.04,0.8495,18.9,0,0,0.0
2026-05-27T15:30:59.012117+00:00,7.7,9.3,0,84.65,494,0.03,0.828,18.9,0,0,0.0
2026-05-27T15:31:09.013746+00:00,7.0,9.1,2373,81.5,490,0.03,0.7692,18.9,1004,1369,0.0
2026-05-27T15:31:19.015498+00:00,7.1,9.3,8885,81.95,590,0.04,0.7634,18.9,4262,4623,0.0
2026-05-27T15:31:29.017267+00:00,7.9,9.4,8885,85.55,727,0.04,0.8404,18.9,4262,4623,0.0
2026-05-27T15:31:39.018979+00:00,7.5,9.4,9017,83.75,2657,0.51,0.7979,18.9,4328,4689,0.0
2026-05-27T15:31:49.020581+00:00,4.9,9.4,8890,72.05,2428,0.63,0.5213,18.9,4264,4626,0.0
2026-05-27T15:31:59.022163+00:00,4.4,9.4,8885,69.8,648,0.05,0.4681,18.9,4262,4623,0.0
2026-05-27T15:32:09.024016+00:00,7.5,9.2,0,83.75,625,0.02,0.8152,18.9,0,0,0.0
2026-05-27T15:32:19.025864+00:00,7.6,9.1,0,84.2,564,0.05,0.8352,18.9,0,0,0.0
2026-05-27T15:32:29.027348+00:00,7.2,9.4,8365,82.4,741,0.03,0.766,18.9,3919,4446,0.0
2026-05-27T15:32:39.028781+00:00,7.1,9.4,0,81.95,578,0.03,0.7553,18.9,0,0,0.0
2026-05-27T15:32:49.030000+00:00,7.6,9.3,0,84.2,478,0.03,0.8172,18.9,0,0,0.0
2026-05-27T15:32:59.031275+00:00,7.5,9.3,340,83.75,546,0.03,0.8065,18.9,170,170,0.0
2026-05-27T15:33:09.032814+00:00,6.9,9.3,0,81.05,546,0.03,0.7419,18.9,0,0,0.0
2026-05-27T15:33:19.034552+00:00,7.6,9.3,0,84.2,657,0.04,0.8172,18.9,0,0,0.0
2026-05-27T15:33:29.036224+00:00,7.2,9.4,340,82.4,2645,0.82,0.766,18.9,170,170,0.0
2026-05-27T15:33:39.037840+00:00,3.4,9.4,0,65.3,2046,0.32,0.3617,18.9,0,0,0.0
2026-05-27T15:33:49.039678+00:00,5.5,9.4,0,74.75,596,0.03,0.5851,18.9,0,0,0.0
2026-05-27T15:33:59.041448+00:00,7.4,9.3,340,83.3,609,0.03,0.7957,18.9,170,170,0.0
2026-05-27T15:34:09.043045+00:00,7.4,9.2,8885,83.3,896,0.05,0.8043,18.9,4262,4623,0.0
2026-05-27T15:34:19.044780+00:00,7.6,9.4,8885,84.2,663,0.02,0.8085,18.9,4328,4557,0.0
2026-05-27T15:34:29.046166+00:00,7.1,9.2,132,81.95,513,0.03,0.7717,18.9,66,66,0.0
2026-05-27T15:34:39.047770+00:00,6.9,9.3,0,81.05,505,0.03,0.7419,18.9,0,0,0.0
2026-05-27T15:34:49.049605+00:00,7.1,9.3,0,81.95,431,0.04,0.7634,18.9,0,0,0.0
2026-05-27T15:34:59.051567+00:00,7.1,9.3,548,81.95,587,0.04,0.7634,18.9,274,274,0.0
2026-05-27T15:35:09.053175+00:00,7.5,9.3,0,83.75,538,0.03,0.8065,18.9,0,0,0.0
2026-05-27T15:35:19.054792+00:00,7.1,9.2,0,81.95,2950,0.92,0.7717,18.9,0,0,0.0
2026-05-27T15:35:29.056581+00:00,2.6,9.2,340,61.7,1882,0.19,0.2826,18.9,170,170,0.0
2026-05-27T15:35:39.058134+00:00,7.0,7.1,0,81.5,309,0.03,0.9859,18.9,0,0,0.0
2026-05-27T15:35:49.059678+00:00,6.9,7.2,0,81.05,590,0.02,0.9583,18.9,0,0,0.0
2026-05-27T15:35:59.061171+00:00,6.9,7.2,340,81.05,592,0.03,0.9583,18.9,170,170,0.0
2026-05-27T15:36:09.062752+00:00,6.8,7.0,0,80.6,727,0.05,0.9714,18.9,0,0,0.0
2026-05-27T15:36:19.064474+00:00,6.5,7.0,0,79.25,527,0.03,0.9286,18.9,0,0,0.0
2026-05-27T15:36:29.066183+00:00,6.5,7.1,0,79.25,525,0.03,0.9155,18.9,0,0,0.0
2026-05-27T15:36:39.068037+00:00,6.9,6.9,1878,81.05,509,0.04,1.0,18.9,547,1331,0.0
2026-05-27T15:36:49.069805+00:00,6.8,7.2,0,80.6,578,0.04,0.9444,18.9,0,0,0.0
2026-05-27T15:36:59.071581+00:00,6.3,7.1,340,78.35,569,0.03,0.8873,18.9,170,170,0.0
2026-05-27T15:37:09.073350+00:00,7.0,7.2,132,81.5,1939,0.29,0.9722,18.9,66,66,0.0
2026-05-27T15:37:19.074738+00:00,5.9,7.1,0,76.55,2998,0.82,0.831,18.9,0,0,0.0
2026-05-27T15:37:29.076759+00:00,2.4,7.2,0,60.8,553,0.03,0.3333,18.9,0,0,0.0
2026-05-27T15:37:39.078351+00:00,6.3,7.2,0,78.35,543,0.02,0.875,18.9,0,0,0.0
2026-05-27T15:37:49.079840+00:00,6.6,7.1,0,79.7,530,0.03,0.9296,18.9,0,0,0.0
2026-05-27T15:37:59.081627+00:00,6.6,7.2,0,79.7,525,0.03,0.9167,18.9,0,0,0.0
2026-05-27T15:38:09.083082+00:00,6.8,7.1,0,80.6,712,0.03,0.9577,18.9,0,0,0.0
2026-05-27T15:38:19.084629+00:00,7.0,7.1,0,81.5,506,0.03,0.9859,18.9,0,0,0.0
2026-05-27T15:38:29.086207+00:00,7.0,7.1,0,81.5,533,0.04,0.9859,18.9,0,0,0.0
2026-05-27T15:38:39.087980+00:00,6.5,7.1,0,79.25,585,0.03,0.9155,18.9,0,0,0.0
2026-05-27T15:38:49.089794+00:00,6.9,7.2,0,81.05,530,0.03,0.9583,18.9,0,0,0.0
2026-05-27T15:38:59.091526+00:00,6.7,7.2,0,80.15,436,0.03,0.9306,18.9,0,0,0.0
2026-05-27T15:39:09.093350+00:00,6.9,7.1,0,81.05,2300,0.42,0.9718,18.9,0,0,0.0
2026-05-27T15:39:19.095875+00:00,5.3,7.1,0,73.85,2450,0.71,0.7465,18.9,0,0,0.0
2026-05-27T15:39:29.097818+00:00,3.5,7.2,0,65.75,569,0.04,0.4861,18.9,0,0,0.0
2026-05-27T15:39:39.099271+00:00,6.6,7.3,0,79.7,508,0.03,0.9041,18.9,0,0,0.0
2026-05-27T15:39:49.100698+00:00,6.7,7.0,0,80.15,535,0.03,0.9571,18.9,0,0,0.0
2026-05-27T15:39:59.102408+00:00,6.5,7.1,0,79.25,375,0.03,0.9155,18.9,0,0,0.0
2026-05-27T15:40:09.103807+00:00,6.4,7.2,0,78.8,441,0.03,0.8889,18.9,0,0,0.0
2026-05-27T15:40:19.105685+00:00,6.7,7.1,0,80.15,541,0.04,0.9437,18.9,0,0,0.0
2026-05-27T15:40:29.107265+00:00,7.2,7.0,0,82.4,483,0.02,1.0286,18.9,0,0,0.0
2026-05-27T15:40:39.108920+00:00,6.7,7.0,0,80.15,564,0.03,0.9571,18.9,0,0,0.0
2026-05-27T15:40:49.110540+00:00,7.2,7.2,0,82.4,510,0.02,1.0,18.9,0,0,0.0
2026-05-27T15:40:59.112154+00:00,6.7,7.2,0,80.15,475,0.01,0.9306,18.9,0,0,0.0
2026-05-27T15:41:09.113777+00:00,6.7,7.2,0,80.15,2357,0.62,0.9306,18.9,0,0,0.0
2026-05-27T15:41:19.115645+00:00,4.4,7.1,0,69.8,2156,0.51,0.6197,18.9,0,0,0.0
2026-05-27T15:41:29.117543+00:00,4.4,7.2,208,69.8,555,0.04,0.6111,18.9,104,104,0.0
2026-05-27T15:41:39.119495+00:00,6.6,7.1,0,79.7,508,0.04,0.9296,18.9,0,0,0.0
2026-05-27T15:41:49.121267+00:00,7.0,7.2,0,81.5,536,0.02,0.9722,18.9,0,0,0.0
2026-05-27T15:41:59.122888+00:00,6.7,7.1,208,80.15,576,0.02,0.9437,18.9,104,104,0.0
2026-05-27T15:42:09.124549+00:00,6.3,7.1,0,78.35,718,0.04,0.8873,18.9,0,0,0.0
2026-05-27T15:42:19.126109+00:00,6.6,7.1,0,79.7,525,0.02,0.9296,18.9,0,0,0.0
2026-05-27T15:42:29.127752+00:00,6.3,7.0,0,78.35,527,0.03,0.9,18.9,0,0,0.0
2026-05-27T15:42:39.129650+00:00,6.9,7.2,0,81.05,499,0.04,0.9583,18.9,0,0,0.0
2026-05-27T15:42:49.131370+00:00,7.0,7.2,0,81.5,428,0.04,0.9722,18.9,0,0,0.0
2026-05-27T15:42:59.132951+00:00,6.5,7.2,0,79.25,531,0.03,0.9028,18.9,0,0,0.0
2026-05-27T15:43:09.134734+00:00,6.5,7.2,0,79.25,2179,0.59,0.9028,18.9,0,0,0.0
2026-05-27T15:43:19.136611+00:00,4.4,7.2,0,69.8,2251,0.53,0.6111,18.9,0,0,0.0
2026-05-27T15:43:29.138094+00:00,4.1,7.0,0,68.45,541,0.03,0.5857,18.9,0,0,0.0
2026-05-27T15:43:39.139766+00:00,6.9,7.0,0,81.05,534,0.04,0.9857,18.9,0,0,0.0
2026-05-27T15:43:49.141767+00:00,6.8,7.2,0,80.6,504,0.04,0.9444,18.9,0,0,0.0
2026-05-27T15:43:59.143752+00:00,6.7,7.2,0,80.15,609,0.04,0.9306,18.9,0,0,0.0
2026-05-27T15:44:09.145841+00:00,7.0,7.2,1435,81.5,670,0.04,0.9722,18.9,535,900,0.0
2026-05-27T15:44:19.147557+00:00,6.9,7.1,0,81.05,533,0.04,0.9718,18.9,0,0,0.0
2026-05-27T15:44:29.149510+00:00,6.3,7.2,0,78.35,516,0.04,0.875,18.9,0,0,0.0
2026-05-27T15:44:39.151126+00:00,7.1,7.2,132,81.95,587,0.02,0.9861,18.9,66,66,0.0
2026-05-27T15:44:49.152614+00:00,7.2,7.1,0,82.4,527,0.03,1.0141,18.9,0,0,0.0
2026-05-27T15:44:59.154267+00:00,6.8,7.2,0,80.6,543,0.04,0.9444,18.9,0,0,0.0
2026-05-27T15:45:09.155641+00:00,6.6,7.1,1435,79.7,3295,0.91,0.9296,18.9,535,900,0.0
2026-05-27T15:45:19.157135+00:00,2.7,7.2,0,62.15,2119,0.21,0.375,18.9,0,0,0.0
2026-05-27T15:45:29.158866+00:00,5.6,7.0,0,75.2,624,0.04,0.8,18.9,0,0,0.0
2026-05-27T15:45:39.160668+00:00,6.7,7.2,0,80.15,563,0.03,0.9306,18.9,0,0,0.0
2026-05-27T15:45:49.162613+00:00,6.7,7.1,0,80.15,536,0.03,0.9437,18.9,0,0,0.0
2026-05-27T15:45:59.164390+00:00,6.5,7.1,0,79.25,585,0.02,0.9155,18.9,0,0,0.0
2026-05-27T15:46:09.166427+00:00,7.0,7.2,1435,81.5,668,0.05,0.9722,18.9,535,900,0.0
2026-05-27T15:46:19.167941+00:00,7.0,7.0,0,81.5,517,0.03,1.0,18.9,0,0,0.0
2026-05-27T15:46:29.169647+00:00,6.8,7.1,0,80.6,581,0.04,0.9577,18.9,0,0,0.0
2026-05-27T15:46:39.171472+00:00,6.4,7.2,132,78.8,525,0.02,0.8889,18.9,66,66,0.0
2026-05-27T15:46:49.173044+00:00,7.3,7.1,0,82.85,525,0.03,1.0282,18.9,0,0,0.0
2026-05-27T15:46:59.174526+00:00,6.7,7.1,0,80.15,794,0.07,0.9437,18.9,0,0,0.0
2026-05-27T15:47:09.175893+00:00,6.4,7.0,1435,78.8,3872,0.94,0.9143,18.9,535,900,0.0
2026-05-27T15:47:19.177174+00:00,2.5,7.0,0,61.25,1880,0.13,0.3571,18.9,0,0,0.0
2026-05-27T15:47:29.178935+00:00,6.2,7.1,0,77.9,618,0.03,0.8732,18.9,0,0,0.0
2026-05-27T15:47:39.180269+00:00,6.7,7.2,0,80.15,607,0.02,0.9306,18.9,0,0,0.0
2026-05-27T15:47:49.182185+00:00,6.7,7.0,0,80.15,522,0.03,0.9571,18.9,0,0,0.0
2026-05-27T15:47:59.184004+00:00,6.4,7.0,0,78.8,582,0.04,0.9143,18.9,0,0,0.0
2026-05-27T15:48:09.185700+00:00,7.0,7.0,1435,81.5,695,0.04,1.0,18.9,535,900,0.0
2026-05-27T15:48:19.187265+00:00,7.3,7.2,0,82.85,556,0.03,1.0139,18.9,0,0,0.0
2026-05-27T15:48:29.188911+00:00,7.1,7.1,0,81.95,493,0.04,1.0,18.9,0,0,0.0
2026-05-27T15:48:39.190517+00:00,6.9,7.1,340,81.05,571,0.03,0.9718,18.9,170,170,0.0
2026-05-27T15:48:49.191983+00:00,6.7,7.1,0,80.15,523,0.02,0.9437,18.9,0,0,0.0
2026-05-27T15:48:59.193450+00:00,6.4,7.2,0,78.8,1877,0.24,0.8889,18.9,0,0,0.0
2026-05-27T15:49:09.195136+00:00,6.1,7.3,1435,77.45,2982,0.86,0.8356,18.9,535,900,0.0
2026-05-27T15:49:19.196721+00:00,2.7,7.0,0,62.15,531,0.03,0.3857,18.9,0,0,0.0
2026-05-27T15:49:29.198584+00:00,6.8,7.3,0,80.6,563,0.04,0.9315,18.9,0,0,0.0
2026-05-27T15:49:39.200257+00:00,6.5,7.2,132,79.25,518,0.03,0.9028,18.9,66,66,0.0
2026-05-27T15:49:49.201824+00:00,7.1,7.2,0,81.95,534,0.03,0.9861,18.9,0,0,0.0
2026-05-27T15:49:59.203490+00:00,6.3,7.0,0,78.35,591,0.03,0.9,18.9,0,0,0.0
2026-05-27T15:50:09.204849+00:00,6.8,7.2,1435,80.6,602,0.03,0.9444,18.9,535,900,0.0
2026-05-27T15:50:19.206713+00:00,6.9,7.0,0,81.05,530,0.04,0.9857,18.9,0,0,0.0
2026-05-27T15:50:29.208207+00:00,6.7,7.2,0,80.15,502,0.03,0.9306,18.9,0,0,0.0
2026-05-27T15:50:39.209967+00:00,6.5,7.0,340,79.25,561,0.02,0.9286,18.9,170,170,0.0
2026-05-27T15:50:49.211595+00:00,6.6,7.1,0,79.7,579,0.03,0.9296,18.9,0,0,0.0
2026-05-27T15:50:59.213505+00:00,6.9,7.2,0,81.05,2123,0.43,0.9583,18.9,0,0,0.0
2026-05-27T15:51:09.215067+00:00,5.3,7.2,1435,73.85,2482,0.71,0.7361,18.9,535,900,0.0
2026-05-27T15:51:19.216770+00:00,3.5,7.2,0,65.75,514,0.03,0.4861,18.9,0,0,0.0
2026-05-27T15:51:29.218393+00:00,6.7,7.1,0,80.15,583,0.04,0.9437,18.9,0,0,0.0
2026-05-27T15:51:39.220338+00:00,6.3,7.2,132,78.35,413,0.03,0.875,18.9,66,66,0.0
2026-05-27T15:51:49.221956+00:00,6.4,7.0,0,78.8,512,0.03,0.9143,18.9,0,0,0.0
2026-05-27T15:51:59.223720+00:00,6.5,7.1,0,79.25,490,0.03,0.9155,18.9,0,0,0.0
2026-05-27T15:52:09.225459+00:00,7.1,7.2,1435,81.95,643,0.05,0.9861,18.9,535,900,0.0
2026-05-27T15:52:19.226985+00:00,7.0,7.2,0,81.5,506,0.04,0.9722,18.9,0,0,0.0
2026-05-27T15:52:29.228777+00:00,6.8,7.0,0,80.6,536,0.04,0.9714,18.9,0,0,0.0
2026-05-27T15:52:39.230079+00:00,6.4,7.2,0,78.8,520,0.03,0.8889,18.9,0,0,0.0
2026-05-27T15:52:49.231655+00:00,6.8,7.1,0,80.6,543,0.03,0.9577,18.9,0,0,0.0
2026-05-27T15:52:59.233279+00:00,6.2,7.2,0,77.9,2228,0.51,0.8611,18.9,0,0,0.0
2026-05-27T15:53:09.234903+00:00,4.7,7.1,1435,71.15,2108,0.61,0.662,18.9,535,900,0.0
2026-05-27T15:53:19.236406+00:00,3.7,7.2,0,66.65,516,0.02,0.5139,18.9,0,0,0.0
2026-05-27T15:53:29.237890+00:00,6.5,7.2,0,79.25,511,0.03,0.9028,18.9,0,0,0.0
2026-05-27T15:53:39.239640+00:00,6.8,7.2,340,80.6,535,0.02,0.9444,18.9,170,170,0.0
2026-05-27T15:53:49.241108+00:00,6.9,7.2,0,81.05,530,0.03,0.9583,18.9,0,0,0.0
2026-05-27T15:53:59.242556+00:00,6.8,7.2,0,80.6,509,0.03,0.9444,18.9,0,0,0.0
2026-05-27T15:54:09.244544+00:00,6.8,7.1,1435,80.6,647,0.05,0.9577,18.9,535,900,0.0
2026-05-27T15:54:19.246049+00:00,6.5,7.2,0,79.25,278,0.02,0.9028,18.9,0,0,0.0
2026-05-27T15:54:29.247917+00:00,6.9,7.1,0,81.05,569,0.03,0.9718,18.9,0,0,0.0
2026-05-27T15:54:39.249536+00:00,6.5,7.1,340,79.25,499,0.02,0.9155,18.9,170,170,0.0
2026-05-27T15:54:49.250798+00:00,6.7,7.1,0,80.15,249,0.02,0.9437,18.9,0,0,0.0
2026-05-27T15:54:59.252396+00:00,6.5,7.1,0,79.25,2301,0.6,0.9155,18.9,0,0,0.0
2026-05-27T15:55:09.254202+00:00,4.4,7.1,1435,69.8,2284,0.52,0.6197,18.9,535,900,0.0
2026-05-27T15:55:19.255899+00:00,4.5,7.0,0,70.25,441,0.03,0.6429,18.9,0,0,0.0
2026-05-27T15:55:29.257482+00:00,6.8,7.0,0,80.6,546,0.01,0.9714,18.9,0,0,0.0
2026-05-27T15:55:39.259262+00:00,6.9,6.9,340,81.05,510,0.02,1.0,18.9,170,170,0.0
